group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nth_element,floydrivest,1000,,,41164108.0,ns,6048
nth_element,floydrivest,1000,,,48258021.0,ns,6156
nth_element,floydrivest,1000,,,44911933.0,ns,6264
nth_element,floydrivest,1000,,,45447885.0,ns,6372
nth_element,floydrivest,1000,,,41924202.0,ns,6480
nth_element,floydrivest,1000,,,24367369.0,ns,6588
nth_element,floydrivest,1000,,,43047507.0,ns,6696
nth_element,floydrivest,1000,,,41100366.0,ns,6804
nth_element,floydrivest,1000,,,37364747.0,ns,6912
nth_element,floydrivest,1000,,,51216623.0,ns,7020
nth_element,floydrivest,1000,,,43799165.0,ns,7128
nth_element,floydrivest,1000,,,54949120.0,ns,7236
nth_element,floydrivest,1000,,,25469728.0,ns,7344
nth_element,floydrivest,1000,,,45343216.0,ns,7452
nth_element,floydrivest,1000,,,41399313.0,ns,7560
nth_element,floydrivest,1000,,,47411262.0,ns,7668
nth_element,floydrivest,1000,,,48160599.0,ns,7776
nth_element,floydrivest,1000,,,39673990.0,ns,7884
nth_element,floydrivest,1000,,,47000642.0,ns,7992
nth_element,floydrivest,1000,,,35318526.0,ns,8100
nth_element,floydrivest,1000,,,51988962.0,ns,8208
nth_element,floydrivest,1000,,,46100696.0,ns,8316
nth_element,floydrivest,1000,,,65241052.0,ns,8424
nth_element,floydrivest,1000,,,47839783.0,ns,8532
nth_element,floydrivest,1000,,,48246555.0,ns,8640
nth_element,floydrivest,1000,,,47775310.0,ns,8748
nth_element,floydrivest,1000,,,54143594.0,ns,8856
nth_element,floydrivest,1000,,,16861020.0,ns,8964
nth_element,floydrivest,1000,,,56328282.0,ns,9072
nth_element,floydrivest,1000,,,43980462.0,ns,9180
nth_element,floydrivest,1000,,,35487044.0,ns,9288
nth_element,floydrivest,1000,,,89278276.0,ns,9396
nth_element,floydrivest,1000,,,51534923.0,ns,9504
nth_element,floydrivest,1000,,,75133347.0,ns,9612
nth_element,floydrivest,1000,,,53056841.0,ns,9720
nth_element,floydrivest,1000,,,71994316.0,ns,9828
nth_element,floydrivest,1000,,,70501440.0,ns,9936
nth_element,floydrivest,1000,,,55801124.0,ns,10044
nth_element,floydrivest,1000,,,59413484.0,ns,10152
nth_element,floydrivest,1000,,,42793528.0,ns,10260
nth_element,floydrivest,1000,,,28851468.0,ns,10368
nth_element,floydrivest,1000,,,66368211.0,ns,10476
nth_element,floydrivest,1000,,,64085968.0,ns,10584
nth_element,floydrivest,1000,,,54188759.0,ns,10692
nth_element,floydrivest,1000,,,54612860.0,ns,10800
