group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nth_element,pdqselect,1000,,,33187959.0,ns,17840
nth_element,pdqselect,1000,,,29733965.0,ns,18286
nth_element,pdqselect,1000,,,44525231.0,ns,18732
nth_element,pdqselect,1000,,,42269716.0,ns,19178
nth_element,pdqselect,1000,,,38470420.0,ns,19624
nth_element,pdqselect,1000,,,36489579.0,ns,20070
nth_element,pdqselect,1000,,,44489956.0,ns,20516
nth_element,pdqselect,1000,,,36571382.0,ns,20962
nth_element,pdqselect,1000,,,38436106.0,ns,21408
nth_element,pdqselect,1000,,,33785251.0,ns,21854
nth_element,pdqselect,1000,,,41154495.0,ns,22300
nth_element,pdqselect,1000,,,50478810.0,ns,22746
nth_element,pdqselect,1000,,,47399942.0,ns,23192
nth_element,pdqselect,1000,,,38869900.0,ns,23638
nth_element,pdqselect,1000,,,41909635.0,ns,24084
nth_element,pdqselect,1000,,,39110075.0,ns,24530
nth_element,pdqselect,1000,,,44595063.0,ns,24976
nth_element,pdqselect,1000,,,54731511.0,ns,25422
nth_element,pdqselect,1000,,,46997392.0,ns,25868
nth_element,pdqselect,1000,,,63427424.0,ns,26314
nth_element,pdqselect,1000,,,52081767.0,ns,26760
nth_element,pdqselect,1000,,,41448766.0,ns,27206
nth_element,pdqselect,1000,,,54272821.0,ns,27652
nth_element,pdqselect,1000,,,48410732.0,ns,28098
nth_element,pdqselect,1000,,,44722790.0,ns,28544
nth_element,pdqselect,1000,,,38361589.0,ns,28990
nth_element,pdqselect,1000,,,40782602.0,ns,29436
nth_element,pdqselect,1000,,,52418034.0,ns,29882
nth_element,pdqselect,1000,,,52486732.0,ns,30328
nth_element,pdqselect,1000,,,38252927.0,ns,30774
nth_element,pdqselect,1000,,,55459097.0,ns,31220
nth_element,pdqselect,1000,,,51211692.0,ns,31666
nth_element,pdqselect,1000,,,48237737.0,ns,32112
nth_element,pdqselect,1000,,,60018905.0,ns,32558
nth_element,pdqselect,1000,,,66066585.0,ns,33004
nth_element,pdqselect,1000,,,62687631.0,ns,33450
nth_element,pdqselect,1000,,,46748499.0,ns,33896
nth_element,pdqselect,1000,,,61057080.0,ns,34342
nth_element,pdqselect,1000,,,53236926.0,ns,34788
nth_element,pdqselect,1000,,,78302139.0,ns,35234
nth_element,pdqselect,1000,,,58039104.0,ns,35680
nth_element,pdqselect,1000,,,64143294.0,ns,36126
nth_element,pdqselect,1000,,,73501146.0,ns,36572
nth_element,pdqselect,1000,,,94577584.0,ns,37018
nth_element,pdqselect,1000,,,87678910.0,ns,37464
nth_element,pdqselect,1000,,,68785540.0,ns,37910
nth_element,pdqselect,1000,,,85610211.0,ns,38356
nth_element,pdqselect,1000,,,82796943.0,ns,38802
nth_element,pdqselect,1000,,,69847405.0,ns,39248
nth_element,pdqselect,1000,,,60955892.0,ns,39694
nth_element,pdqselect,1000,,,63350306.0,ns,40140
nth_element,pdqselect,1000,,,59426323.0,ns,40586
nth_element,pdqselect,1000,,,56303286.0,ns,41032
nth_element,pdqselect,1000,,,72224753.0,ns,41478
nth_element,pdqselect,1000,,,87775746.0,ns,41924
nth_element,pdqselect,1000,,,65333096.0,ns,42370
nth_element,pdqselect,1000,,,81900744.0,ns,42816
nth_element,pdqselect,1000,,,101433722.0,ns,43262
nth_element,pdqselect,1000,,,68804220.0,ns,43708
nth_element,pdqselect,1000,,,64756762.0,ns,44154
nth_element,pdqselect,1000,,,93676538.0,ns,44600
